"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
34202160100,34202160100,8502500000,2368128,243,"20090401",1117,1114,1119,1121,7,"비금속 광물제품 제조업",8546,6151,"20201012","서정훈(1000027158)","쌍용레미콘(주)","조헌군","02-2270-5860",21,"서울 중구 수표로 34",0
33271628400,33271628400,5424448200,12664496,377,"19670901",1118,1114,1119,1121,13,"1차 금속 제조업",19002,18262,"20200125","이승식(0001567862)","동국산업(주)","장세희/안상철","02-316-7500",21,"서울 중구 다동길 46",1
32732778400,32732778400,1500000000,8031914,394,"19730720",1118,1114,1119,1121,18,"육상운송 및 파이프라인 운송업",22327,20921,"20111229","유재진(0001485111)","(주)케이씨티시","이준환","02-310-0700",21,"서울 중구 남대문로 63",0
32614996900,32614996900,1434094100,4388966,345,"19730814",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",12052,10963,"20160415","육원찬(1000026082)","한솔로지스틱스(주)","황규호","02-3287-7400",21,"서울 중구 을지로 100, B동 22층",1
32449223600,32449223600,1260000000,55849745,237,"19870330",1118,1114,1119,1121,7,"화학물질 및 화학제품 제조업  의약품 제외",17439,0,"20170831","이미현(0001587577)","한국엔지니어링플라스틱(주)","데이비드포스톨로우스키/후지이히로야","02-728-7421",21,"서울 중구 소공로 94",1
69317500000,32072908500,361133800000,-596363351,155,"20010327",1116,1114,1119,1121,6,"금융업",0,0,"20200529","no","(주)우리금융지주","손태승","02-2125-2000",21,"서울 중구 소공로 51",1
32072908500,32072908500,403007670000,-596363351,79,"20010327",1116,1114,1119,1121,6,"금융업",6803,6666,"20140212","no","우리금융지주(주)","이순우","02-2125-2000",21,"서울 중구 소공로 51 (회현동1가,우리은행본점)",1
31899450400,31899450400,845000000,2754340,335,"19531128",1117,1114,1119,1121,16,"식료품 제조업",26224,25570,"20181024","김승옥(0001529762)","대한제분(주)","이건영/송인석","02-3455-0200",21,"서울 중구 세종대로 39",1
30557627100,30557627100,1630000000,16674968,2588,"19900411",1118,1114,1119,1121,8,"사업지원 서비스업",85742,74132,"20101101","김정용(0001568501)","한전산업개발(주)","양승태","02-2250-2700",21,"서울 중구 서소문로 115",0
38900832000,30013252000,20000000,19105757,418,"20180402",1118,1114,1119,1121,8,"전문 서비스업",16519,14168,"20201012","신중섭(1000018315)","(주)대홍기획","이갑","02-3671-6114",21,"서울 중구 통일로 10",0
29913190600,29913190600,1802000000,337320,473,"20201012",1117,1114,1119,1121,7.5,"신문 발행업",33732,0,"20130208","이성우(0001619832)","(주)조선일보사","방상훈/홍준호","02-724-5913",21,"서울 중구 세종대로21길 30",0
26143755400,29529869900,730000000,5034031,168,"19760303",1118,1114,1119,1121,7,"의료용 물질 및 의약품 제조업",2728,0,"20191230","윤현재(0001579940)","한국베링거인겔하임(주)","스테판조셉월터","02-709-0112-4",21,"서울 중구 통일로 10, 16층",1
29520436600,29520436600,181561480300,1476021830,295205,"20201012",1118,1114,1119,1121,7.5,"자산운용회사",0,0,"20201012","손정원(1000030247)","맥쿼리한국인프라투융자회사","맥쿼리자산운용(주)","02-3705-4921",21,"서울 중구 소공로 109, 9층",0
29136295400,29136295400,11720227800,1642047,123,"19970422",1117,1114,1119,1121,8,"도매 및 상품 중개업",5959,5892,"20160401","문제욱(0001567734)","에스케이텔레시스(주)","안승윤","02-2129-1800",21,"서울 중구 남대문로10길 9",1
28292451500,28292451500,35127300900,1414622575,3800,"20201012",1118,1114,1119,1121,7.5,"대학교",0,0,"20201012","권혁만(1000022425)","(학)을지학원","박준영","02-970-8612",21,"서울 중구 을지로14길 12",0
42355769500,28176511400,18000000,19971415,707,"19971027",1118,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20191231","이광우(0001598589)","샤넬코리아(유)","스테판티에리피에르블랑샤르","02-3708-2700",21,"서울 중구 세종대로9길 41, 11층",1
28154934600,28154934600,952500000,10794197,355,"19660127",1118,1114,1119,1121,36,"전문직별 공사업",12712,0,"20201012","조웅형(0001616188)","존슨콘트롤즈인터내셔널코리아(주)","하운식","02-2240-6000",21,"서울 중구 마른내로 34",0
28139396400,28139396300,80000000,10682920,294,"19960425",1118,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20200101","허기영(1000026838)","(주)티파니코리아","마크제임스에르켁","02-540-6270",21,"서울 중구 청계천로 100, 서관 17층",1
26071232500,27998040300,3304800000,60758078,652,"19650317",1118,1114,1119,1121,8,"출판업",42300,0,"20200311","김태강(0001412457)","중앙일보(주)","박장희/홍정도","02-751-9114",21,"서울 중구 서소문로 100",1
27794533900,27794533900,2678252000,12432810,2730,"20000408",1118,1114,1119,1121,36,"전문직별 공사업",16246,9683,"20171031","연규찬(0001580395)","자이에스앤디(주)","엄관석","02-6910-7100",21,"서울 중구 퇴계로 173, 10층",0
27337041800,27337041800,971372500,18495749,7535,"19990614",1118,1114,1119,1121,8,"사업지원 서비스업",1338,0,"20120330","이미현(0001587577)","(주)메타넷엠플랫폼","박상진/정재기","02-2076-8700",21,"서울 중구 삼일대로 299, 5층",0
26833885900,27266715500,3500000000,4844142,143,"20030620",1117,1114,1119,1121,13,"코크스  연탄 및 석유정제품 제조업",0,0,"20190729","오재웅(0001248643)","에쓰오일토탈윤활유(주)","신혁","02-6320-2057",21,"서울 중구 칠패로 37, 16층",1
26910552200,27202646900,228414300,23570416,703,"20160704",1118,1114,1119,1121,16,"식료품 제조업",11448,11427,"20110114","이정덕(0001483743)","샘표식품(주)","박진선","02-3393-5500",21,"서울 중구 충무로 2",0
21455899700,27140061100,45000000,8402697,214559,"20110311",1118,1115,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","윤진(1000024013)","길리어드사이언스코리아(유)","브렛알랜플래처/폴리","02-6030-3300",21,"서울 중구 을지로5길 26, 15층",0
26176139000,26176139000,3428000000,-8853830,331,"19710409",1116,1114,1119,1121,7,"비금속 광물제품 제조업",21493,13070,"19961028","김정철(1000021252)","(주)벽산","김성식","02-2260-6114",21,"서울 중구 퇴계로 307",1
25695107800,25978976700,5967042500,10082125,260,"20031006",1118,1114,1119,1121,8,"출판업",13738,12001,"20201012","김대수(1000021768)","(주)티머니","김태극","02-2288-7894",21,"서울 중구 후암로 110",0
25971661300,25971661300,221838000,28880,457,"20201012",1116,1114,1119,1121,7.5,"보험대리 및 중개업",2888,0,"20201012","정태균(1000024919)","(주)리치앤코","한승표","02-6288-5000",21,"서울 중구 세종대로9길 41, 7층",0
24331552600,25883494400,1500000000,-13356601,857,"19740711",1116,1114,1119,1121,6,"기타 기계 및 장비 제조업",39441,0,"20000530","박응일(1000022400)","한국후지제록스(주)","오타니타카시","1544-8988",21,"서울 중구 서소문로11길 19, B동",1
25857156800,25857156800,51901512000,127396925,10,"19820128",1118,1114,1119,1121,18,"수상 운송업",27875,14525,"20201012","권혁만(1000022425)","에스케이마리타임(주)","황의균","02-3788-8400",21,"서울 중구 퇴계로 24, 19층",0
17471536000,25810861500,265167200,4265426,317,"19950626",1117,1114,1119,1121,8,"출판업",4499,0,"20201012","이미현(0001587577)","현대비에스앤씨(주)","김태영","070-8277-7900",21,"서울 중구 퇴계로 272",0
25498361900,25498362000,189560000,1754372,85,"20000630",1117,1114,1119,1121,8,"도매 및 상품 중개업",2007,0,"20201012","류국인(1000021321)","(주)이브레인테크","정명철/김영철","02-3441-2980",21,"서울 중구 세종대로7길 43",0
14122449100,25358006300,30000000,38899340,155,"20160901",1118,1114,1119,1121,8,"소매업  자동차 제외",8554,0,"20180820","no","(주)교원크리에이티브","장동하","02-397-0256",21,"서울 중구 을지로 51",0
25295221200,25295221100,365000000,679982,96,"19621022",1117,1114,1119,1121,18,"수상 운송업",5028,0,"20201012","이현수(0001591170)","천경해운(주)","김지수","02-3788-6871",21,"서울 중구 을지로 80-1",0
25417314500,25069539300,429474000,21518592,417,"19960730",1118,1114,1119,1121,8,"사업지원 서비스업",15112,13953,"20201012","최윤호(0001521352)","(주)레드캡투어","인유성","02-2001-4500",21,"서울 중구 을지로 100, B동 19층",0
24932614000,24932614000,812491100,5993614,221,"19780823",1118,1114,1119,1121,7,"화학물질 및 화학제품 제조업  의약품 제외",7812,6699,"20201012","김명규(1000027475)","(주)동성하이켐","이재용","02-6190-8700",21,"서울 중구 통일로2길 16, 10층",0
31085881500,24231899400,945000000,4111073,1136,"19890214",1117,1114,1119,1121,8,"사업지원 서비스업",0,0,"20201012","박준형(1000027327)","(주)모두투어네트워크","우종웅","02-728-8000",21,"서울 중구 을지로 16",0
24063731100,24063731100,9347421000,30103554,497,"19620824",1118,1114,1119,1121,8,"출판업",0,0,"20191231","황현경(1000020250)","(주)한국경제신문","김정호","02-360-4114",21,"서울 중구 청파로 463",1
23458571100,23458571100,400000000,1172928555,70,"20201012",1118,1114,1119,1121,7.5,"컴퓨터 제조업",0,0,"20201012","손정원(1000030247)","한국화웨이기술(유)","가오아오잔/티안펑","02-3456-0808",21,"서울 중구 세종대로9길 41, 9층",0
24835080400,23389194800,1024650600,3156351,220,"19750204",1117,1114,1119,1121,8,"도매 및 상품 중개업",8355,8095,"20190110","육원찬(1000026082)","한솔피엔에스(주)","강준석","02-772-5100",21,"서울 중구 퇴계로 213, 5층",1
21316761600,23323124000,870000000,31537818,157,"19860922",1118,1114,1119,1121,7,"화학물질 및 화학제품 제조업  의약품 제외",9095,7326,"20120322","이미현(0001587577)","에스엔에프코리아(주)","정채영/리차르생소베","02-3455-6100",21,"서울 중구 소공로 94, 9층",0
23165797200,23165797200,165000000,818322,277,"20091110",1117,1114,1119,1121,8,"도매 및 상품 중개업",3782,0,"20201012","백민기(1000027520)","(주)이테크시스템","정인성","02-3449-6703-7",21,"서울 중구 세종대로7길 43",0
23155883300,23155883300,3457800000,10294189,795,"19640921",1118,1114,1119,1121,8,"출판업",44965,0,"20201012","김창호(1000026059)","(주)매일경제신문사","손현덕/장대환","02-2000-2581",21,"서울 중구 퇴계로 190",0
23056626600,23056626600,2500000000,9747355,37,"20060707",1118,1114,1119,1121,8,"도매 및 상품 중개업",684,0,"20151012","no","한국닌텐도(주)","미우라타카히로","02-2192-1700",21,"서울 중구 서소문로 50, 12층",1
22624460000,22624460000,13614031500,9435500,256,"19550514",1118,1114,1119,1121,36,"종합 건설업",37145,22804,"20201012","김상준(0001584786)","삼부토건(주)","이응근","02-3706-2114",21,"서울 중구 퇴계로 63",0
22370417200,22370417200,5000000000,11266435,336,"20140331",1118,1114,1119,1121,18,"수상 운송업",7793,0,"20201012","이요한(1000023654)","현대엘엔지해운(주)","이규봉","02-6050-7200",21,"서울 중구 세종대로 39, 7층",0
21917968600,21917968600,10000000000,101450,230,"20201012",1117,1114,1119,1121,7.5,"자산운용회사",10145,0,"20160329","차희창(0001497403)","한국투자공사","최희남","02-2179-1000",21,"서울 중구 퇴계로 100, 17층, 18층, 19층",0
21896141800,21896141800,222582000,5463128,204,"19890107",1118,1114,1119,1121,8,"창고 및 운송관련 서비스업",6529,0,"20201012","김대성(0001581468)","(주)제때","김광수","02-6430-0300",21,"서울 중구 소공로 94, 11층",0
21884834200,21884834200,1549556000,2448473,1605,"20000209",1117,1114,1119,1121,8,"출판업",22962,19170,"20160928","no","에스케이엠앤서비스(주)","박윤택","02-6323-9000",21,"서울 중구 퇴계로 385, 11층",0
21796847500,21796847500,7000000000,26630,35,"20201012",1116,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",2663,2365,"20201012","강성철(0001531218)","대신에프앤아이(주)","주성균","02-6712-1500",21,"서울 중구 삼일대로 343",0
17452517900,21520717800,50000000,3246326,109,"20060207",1117,1114,1119,1121,18,"수상 운송업",45,0,"20201012","박은경(1000024462)","(주)화이브오션","조병호","02-2088-0772",21,"서울 중구 무교로 6, 9층",0
21262333700,21262333700,2107833500,3572984,209,"20050506",1117,1114,1119,1121,8,"도매 및 상품 중개업",2800,2359,"20201012","김기운(1000022800)","내트럭(주)","김기철","02-6743-7729",21,"서울 중구 삼일대로 363, 13층 6호",0
20475300000,20475300000,5113400000,52190,169,"20201012",1116,1114,1119,1121,7.5,"금융리스업",5219,3575,"20181025","김대수(1000021768)","오케이캐피탈(주)","김인환","1577-5001",21,"서울 중구 세종대로 39, 10층",0
20227590500,20227590500,1650000000,9606525,270,"19740307",1118,1114,1119,1121,6,"자동차 및 트레일러 제조업",10732,10812,"20190130","지은석(1000027903)","(주)모토닉","김영봉/신현돈","02-730-8711",21,"서울 중구 청계천로 100, 동관 9층",0
19770713300,19770713400,20000000,10775528,223,"19970219",1118,1114,1119,1121,11,"의복  의복 액세서리 및 모피제품 제조업",6620,0,"20101228","박승일(1000026894)","지지무역(주)","김대화","02-2071-4800",21,"서울 중구 장충단로 192",0
20563803500,19550852800,1273194700,2682983,229,"19651231",1117,1114,1119,1121,36,"전문직별 공사업",10454,8569,"20161229","류국인(1000021321)","대림씨엔에스(주)","배동호","02-311-3300",21,"서울 중구 을지로5길 16",0
19483334100,19483334100,8836266000,48170,127,"20201012",1116,1114,1119,1121,7.5,"신용카드 및 할부금융업",4817,0,"20201012","이민성(1000028136)","메르세데스벤츠파이낸셜서비스코리아(주)","힐케얀센","1577-2320",21,"서울 중구 한강대로 416, 10층",0
19457054200,19457054200,3063540500,-237525,467,"20000106",1116,1114,1119,1121,8,"소매업  자동차 제외",15963,17246,"20201012","신중섭(1000018315)","(주)롯데닷컴","김경호","02-3668-8500",21,"서울 중구 을지로 158, 8층",0
10604131100,19308326900,70098500,3658931,289,"19970911",1117,1114,1119,1121,8,"출판업",9508,9688,"20201012","이미현(0001587577)","동국시스템즈(주)","김광선","02-2101-0900",21,"서울 중구 을지로5길 19",0
12070530400,19259627600,310000000,2980135,567,"19910322",1117,1114,1119,1121,8,"출판업",19546,18556,"20201012","이미현(0001587577)","(주)아이비케이시스템","김주원","02-3407-6600",21,"서울 중구 퇴계로 141-7",0
19156016700,19156016700,2973304800,957800835,964,"20201012",1118,1114,1119,1121,7.5,"그외 기타 협회 및 단체",0,0,"20201012","공혜정(1000026047)","사회복지법인어린이재단","차흥봉","1588-1940",21,"서울 중구 무교로 20",0
15887141700,19049518800,300000000,9038115,201,"19900716",1118,1114,1119,1121,8,"도매 및 상품 중개업",7622,0,"20201012","이덕건(0001565204)","한국다이이찌산쿄(주)","김대중","02-3453-3300",21,"서울 중구 을지로5길 26, 15층",0
18659748000,18659748000,27965376000,5632910,288,"19930923",1118,1114,1119,1121,8,"방송업",12774,0,"20081231","김창호(1000026059)","(주)매일방송","류호길/장승준","02-2000-3114",21,"서울 중구 퇴계로 190",0
